Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
DisGeNET,35,C0342443,Adrenal Cushing's syndrome,,-2.8,6.1,4.6,30244,120,207,5,2.4,1.1,1584|2309|2346|2696|6546,CYP11B1|FOXO3|FOLH1|GIPR|SLC8A1,-1.5,cluster_1_x_name
DisGeNET,35,C4049272,Tumour budding,,-2.8,8.2,5.1,30244,71,207,4,1.9,0.96,4292|5747|6720|7040,MLH1|PTK2|SREBF1|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C0596321,Chemical Carcinogenesis,,-2.8,8.2,5.1,30244,71,207,4,1.9,0.96,596|1544|3643|8660,BCL2|CYP1A2|INSR|IRS2,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M4384,YWATTWNNRGCT UNKNOWN,,-2.8,8.2,5.1,30244,71,207,4,1.9,0.96,406|463|4792|8503,BMAL1|ZFHX3|NFKBIA|PIK3R3,-1.5,cluster_1_x_name
Cell Type Signatures,7,M39268,HU FETAL RETINA PHOTORECEPTOR,,-2.8,8.2,5.1,30244,71,207,4,1.9,0.96,1152|1843|6857|8842,CKB|DUSP1|SYT1|PROM1,-1.5,cluster_1_x_name
Cell Type Signatures,7,M40158,DESCARTES FETAL CEREBELLUM VASCULAR ENDOTHELIAL CELLS,,-2.8,2.8,3.7,30244,632,207,12,5.8,1.6,59|857|2268|2335|3672|4846|6237|6541|9351|10060|10266|64116,ACTA2|CAV1|FGR|FN1|ITGA1|NOS3|RRAS|SLC7A1|NHERF2|ABCC9|RAMP2|SLC39A8,-1.5,cluster_1_x_name
DisGeNET,35,C0024198,Lyme Disease,,-2.8,4.9,4.4,30244,178,207,6,2.9,1.2,1605|2335|5868|6237|6833|7040,DAG1|FN1|RAB5A|RRAS|ABCC8|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C3281200,"LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS",,-2.8,13,5.9,30244,33,207,3,1.4,0.83,2260|2309|7040,FGFR1|FOXO3|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C1704376,Uterine Corpus Carcinosarcoma,,-2.8,13,5.9,30244,33,207,3,1.4,0.83,2099|7040|8289,ESR1|TGFB1|ARID1A,-1.5,cluster_1_x_name
DisGeNET,35,C0522631,"Acute myeloid leukemia, minimal differentiation",,-2.8,13,5.9,30244,33,207,3,1.4,0.83,596|2260|8178,BCL2|FGFR1|ELL,-1.5,cluster_1_x_name
DisGeNET,35,C2350344,Chronic Lung Injury,,-2.8,13,5.9,30244,33,207,3,1.4,0.83,1544|2335|23411,CYP1A2|FN1|SIRT1,-1.5,cluster_1_x_name
DisGeNET,35,C2748208,Executive dysfunction,,-2.8,13,5.9,30244,33,207,3,1.4,0.83,348|1106|9213,APOE|CHD2|XPR1,-1.5,cluster_1_x_name
DisGeNET,35,C0154084,Stage 0 Breast Carcinoma,,-2.8,13,5.9,30244,33,207,3,1.4,0.83,2099|3643|7040,ESR1|INSR|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C0677948,Stage II Colorectal Cancer,,-2.8,13,5.9,30244,33,207,3,1.4,0.83,4292|5156|8842,MLH1|PDGFRA|PROM1,-1.5,cluster_1_x_name
DisGeNET,35,C4287589,Serous Tubal Intraepithelial Carcinoma,,-2.8,13,5.9,30244,33,207,3,1.4,0.83,596|898|5241,BCL2|CCNE1|PGR,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M9034,OCT1 04,,-2.8,4.2,4.2,30244,243,207,7,3.4,1.3,595|744|1106|5728|83988|84181|84871,CCND1|MPPED2|CHD2|PTEN|NCALD|CHD6|AGBL4,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M17392,AGCYRWTTC UNKNOWN,,-2.8,6,4.6,30244,121,207,5,2.4,1.1,463|5217|8178|8503|23411,ZFHX3|PFN2|ELL|PIK3R3|SIRT1,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M18670,SMAD4 Q6,,-2.8,4.2,4.2,30244,244,207,7,3.4,1.3,1398|5156|5217|5530|5571|8289|8861,CRK|PDGFRA|PFN2|PPP3CA|PRKAG1|ARID1A|LDB1,-1.5,cluster_1_x_name
Cell Type Signatures,7,M39102,ZHONG PFC C3 ASTROCYTE,,-2.8,3.4,3.9,30244,389,207,9,4.3,1.4,1445|3159|6857|9213|9612|9644|28232|60312|84444,CSK|HMGA1|SYT1|XPR1|NCOR2|SH3PXD2A|SLCO3A1|AFAP1|DOT1L,-1.5,cluster_1_x_name
DisGeNET,35,C4728046,Diabetic wound,,-2.8,8.1,5,30244,72,207,4,1.9,0.96,2335|2697|7040|23411,FN1|GJA1|TGFB1|SIRT1,-1.5,cluster_1_x_name
DisGeNET,35,C0679427,myeloblastosis,,-2.8,8.1,5,30244,72,207,4,1.9,0.96,2099|5241|57130|79068,ESR1|PGR|ATP13A1|FTO,-1.5,cluster_1_x_name
DisGeNET,35,C1456781,Benign melanocytic nevus,,-2.8,6,4.6,30244,122,207,5,2.4,1.1,596|1026|1500|4507|5728,BCL2|CDKN1A|CTNND1|MTAP|PTEN,-1.5,cluster_1_x_name
DisGeNET,35,C1318544,M5b Acute differentiated monocytic leukemia,,-2.8,6,4.6,30244,122,207,5,2.4,1.1,5970|6857|7040|8178|8503,RELA|SYT1|TGFB1|ELL|PIK3R3,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M13773,ARGGGTTAA UNKNOWN,,-2.8,6,4.6,30244,122,207,5,2.4,1.1,463|1031|2099|6934|10152,ZFHX3|CDKN2C|ESR1|TCF7L2|ABI2,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M12580,GATA3 01,,-2.8,4.2,4.1,30244,245,207,7,3.4,1.3,348|2099|4035|8554|9213|23637|84251,APOE|ESR1|LRP1|PIAS1|XPR1|RABGAP1|SGIP1,-1.5,cluster_1_x_name
DisGeNET,35,C0949664,Tauopathies,,-2.8,4.2,4.1,30244,245,207,7,3.4,1.3,348|406|1398|2534|5970|6857|23411,APOE|BMAL1|CRK|FYN|RELA|SYT1|SIRT1,-1.5,cluster_1_x_name
DisGeNET,35,C1290884,Inflammatory disorder,,-2.8,3.4,3.9,30244,391,207,9,4.3,1.4,154|1398|2099|2309|2669|4846|6833|7040|9213,ADRB2|CRK|ESR1|FOXO3|GEM|NOS3|ABCC8|TGFB1|XPR1,-1.5,cluster_1_x_name
Cell Type Signatures,7,M41700,TRAVAGLINI LUNG OLR1 CLASSICAL MONOCYTE CELL,,-2.8,2.6,3.7,30244,726,207,13,6.3,1.7,490|1026|1843|2268|3159|4792|6497|8178|8660|9612|10783|64116|84444,ATP2B1|CDKN1A|DUSP1|FGR|HMGA1|NFKBIA|SKI|ELL|IRS2|NCOR2|NEK6|SLC39A8|DOT1L,-1.5,cluster_1_x_name
DisGeNET,35,C0399526,Class III malocclusion,,-2.8,4.8,4.3,30244,181,207,6,2.9,1.2,857|2260|2697|3643|5728|7040,CAV1|FGFR1|GJA1|INSR|PTEN|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C3553764,Joint hyperflexibility,,-2.8,4.8,4.3,30244,181,207,6,2.9,1.2,5728|6237|6497|8289|10060|22808,PTEN|RRAS|SKI|ARID1A|ABCC9|MRAS,-1.5,cluster_1_x_name
DisGeNET,35,C0086565,Liver Dysfunction,,-2.8,8,5,30244,73,207,4,1.9,0.96,59|1544|3728|23576,ACTA2|CYP1A2|JUP|DDAH1,-1.5,cluster_1_x_name
DisGeNET,35,C0039231,Tachycardia,,-2.8,8,5,30244,73,207,4,1.9,0.96,154|3767|4846|6833,ADRB2|KCNJ11|NOS3|ABCC8,-1.5,cluster_1_x_name
DisGeNET,35,C0032617,Polyuria,,-2.8,8,5,30244,73,207,4,1.9,0.96,358|7040|7369|84444,AQP1|TGFB1|UMOD|DOT1L,-1.5,cluster_1_x_name
DisGeNET,35,C4317123,Myoclonic Seizures,,-2.8,5.9,4.6,30244,123,207,5,2.4,1.1,348|1106|3767|4988|6546,APOE|CHD2|KCNJ11|OPRM1|SLC8A1,-1.5,cluster_1_x_name
DisGeNET,35,C3805574,Increased fracture rate,,-2.8,5.9,4.6,30244,123,207,5,2.4,1.1,857|2260|2335|5728|89780,CAV1|FGFR1|FN1|PTEN|WNT3A,-1.5,cluster_1_x_name
DisGeNET,35,C2936349,"Plaque, Amyloid",,-2.8,5.9,4.6,30244,123,207,5,2.4,1.1,348|596|1593|2346|8503,APOE|BCL2|CYP27A1|FOLH1|PIK3R3,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M17712,WGTTNNNNNAAA UNKNOWN,,-2.8,2.9,3.7,30244,554,207,11,5.3,1.6,744|1026|1031|1106|2260|5571|7514|8861|51530|84181|84251,MPPED2|CDKN1A|CDKN2C|CHD2|FGFR1|PRKAG1|XPO1|LDB1|ZC3HC1|CHD6|SGIP1,-1.5,cluster_1_x_name
DisGeNET,35,C0011989,Camurati-Engelmann Syndrome,,-2.8,13,5.8,30244,34,207,3,1.4,0.83,348|7040|50507,APOE|TGFB1|NOX4,-1.5,cluster_1_x_name
TRRUST,34,TRR00705,Regulated by: LEF1,,-2.8,13,5.8,30244,34,207,3,1.4,0.83,595|2099|6934,CCND1|ESR1|TCF7L2,-1.5,cluster_1_x_name
DisGeNET,35,C0278803,Adenocarcinoma of small intestine,,-2.8,13,5.8,30244,34,207,3,1.4,0.83,4292|5728|8289,MLH1|PTEN|ARID1A,-1.5,cluster_1_x_name
DisGeNET,35,C0014078,Venezuelan equine encephalomyelitis,,-2.8,13,5.8,30244,34,207,3,1.4,0.83,5241|7514|8412,PGR|XPO1|BCAR3,-1.5,cluster_1_x_name
DisGeNET,35,C0232466,Feeding difficulties,,-2.8,3.1,3.8,30244,473,207,10,4.8,1.5,1584|5530|5587|6833|6857|8289|22906|29926|81570|150094,CYP11B1|PPP3CA|PRKD1|ABCC8|SYT1|ARID1A|TRAK1|GMPPA|CLPB|SIK1,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M9557,SP1 Q6 01,,-2.8,4.1,4.1,30244,248,207,7,3.4,1.3,2060|5970|7040|8178|8554|8861|9213,EPS15|RELA|TGFB1|ELL|PIAS1|LDB1|XPR1,-1.5,cluster_1_x_name
DisGeNET,35,C0341106,Eosinophilic esophagitis,,-2.8,4.8,4.3,30244,183,207,6,2.9,1.2,595|1557|2099|2697|7040|55107,CCND1|CYP2C19|ESR1|GJA1|TGFB1|ANO1,-1.5,cluster_1_x_name
DisGeNET,35,C0026918,Mycobacterium Infections,,-2.8,4.8,4.3,30244,183,207,6,2.9,1.2,987|1398|2335|4792|5728|7040,LRBA|CRK|FN1|NFKBIA|PTEN|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C0037822,Speech Disorders,,-2.8,4.8,4.3,30244,183,207,6,2.9,1.2,51|1500|1593|5728|7040|8289,ACOX1|CTNND1|CYP27A1|PTEN|TGFB1|ARID1A,-1.5,cluster_1_x_name
DisGeNET,35,C3714757,Juvenile rheumatoid arthritis,,-2.8,4.8,4.3,30244,183,207,6,2.9,1.2,154|987|2099|3663|4792|7040,ADRB2|LRBA|ESR1|IRF5|NFKBIA|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C0004779,Basal Cell Nevus Syndrome,,-2.8,7.9,4.9,30244,74,207,4,1.9,0.96,595|596|2547|5774,CCND1|BCL2|XRCC6|PTPN3,-1.5,cluster_1_x_name
DisGeNET,35,C0687150,Parathyroid Gland Adenocarcinoma,,-2.8,7.9,4.9,30244,74,207,4,1.9,0.96,595|1031|2260|5728,CCND1|CDKN2C|FGFR1|PTEN,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M7689,MEIS1 01,,-2.8,4.1,4.1,30244,249,207,7,3.4,1.3,1031|5530|6934|8503|23411|83988|152831,CDKN2C|PPP3CA|TCF7L2|PIK3R3|SIRT1|NCALD|KLB,-1.5,cluster_1_x_name
DisGeNET,35,C0027960,Nevus,,-2.8,5.8,4.5,30244,125,207,5,2.4,1.1,596|1026|1500|4507|5728,BCL2|CDKN1A|CTNND1|MTAP|PTEN,-1.5,cluster_1_x_name
DisGeNET,35,C0019208,"Hepatoma, Novikoff",,-2.8,5.8,4.5,30244,125,207,5,2.4,1.1,595|596|1500|1544|7040,CCND1|BCL2|CTNND1|CYP1A2|TGFB1,-1.5,cluster_1_x_name
DisGeNET,35,C0221354,Frontal bossing,,-2.8,3.6,3.9,30244,321,207,8,3.9,1.3,51|1855|2260|2697|4792|5728|6497|7040,ACOX1|DVL1|FGFR1|GJA1|NFKBIA|PTEN|SKI|TGFB1,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M3265,NFMUE1 Q6,,-2.8,4.1,4.1,30244,250,207,7,3.4,1.3,595|898|1106|9213|51530|56992|57130,CCND1|CCNE1|CHD2|XPR1|ZC3HC1|KIF15|ATP13A1,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M15929,MEF2 Q6 01,,-2.8,4.1,4.1,30244,250,207,7,3.4,1.3,358|463|1488|2099|4624|5156|152831,AQP1|ZFHX3|CTBP2|ESR1|MYH6|PDGFRA|KLB,-1.5,cluster_1_x_name
DisGeNET,35,C0033975,Psychotic Disorders,,-2.8,2.9,3.7,30244,560,207,11,5.3,1.6,348|406|2904|4205|4988|5596|6558|6581|7040|57419|79068,APOE|BMAL1|GRIN2B|MEF2A|OPRM1|MAPK4|SLC12A2|SLC22A3|TGFB1|SLC24A3|FTO,-1.5,cluster_1_x_name
DisGeNET,35,C0454644,Delayed speech and language development,,-2.8,2.9,3.7,30244,560,207,11,5.3,1.6,658|1106|1605|2260|2904|5530|5587|5728|6857|8289|22906,BMPR1B|CHD2|DAG1|FGFR1|GRIN2B|PPP3CA|PRKD1|PTEN|SYT1|ARID1A|TRAK1,-1.5,cluster_1_x_name
DisGeNET,35,C0085635,Photopsia,,-2.8,13,5.7,30244,35,207,3,1.4,0.83,154|406|1557,ADRB2|BMAL1|CYP2C19,-1.5,cluster_1_x_name
DisGeNET,35,C0271801,Central hypothyroidism,,-2.8,13,5.7,30244,35,207,3,1.4,0.83,8289|9213|9612,ARID1A|XPR1|NCOR2,-1.5,cluster_1_x_name
DisGeNET,35,C0426870,Large hand,,-2.8,13,5.7,30244,35,207,3,1.4,0.83,857|3643|10060,CAV1|INSR|ABCC9,-1.5,cluster_1_x_name
DisGeNET,35,C3665464,Dementia due to Alzheimer's disease (disorder),,-2.8,13,5.7,30244,35,207,3,1.4,0.83,348|2099|4846,APOE|ESR1|NOS3,-1.5,cluster_1_x_name
DisGeNET,35,C0005937,Bone Cysts,,-2.8,13,5.7,30244,35,207,3,1.4,0.83,857|2260|5728,CAV1|FGFR1|PTEN,-1.5,cluster_1_x_name
TRRUST,34,TRR01268,Regulated by: SREBF1,,-2.8,13,5.7,30244,35,207,3,1.4,0.83,857|4035|8660,CAV1|LRP1|IRS2,-1.5,cluster_1_x_name
DisGeNET,35,C0281784,Benign Meningioma,,-2.8,13,5.7,30244,35,207,3,1.4,0.83,2697|5241|5728,GJA1|PGR|PTEN,-1.5,cluster_1_x_name
DisGeNET,35,C4288891,Infant T Acute Lymphoblastic Leukemia,,-2.8,7.8,4.9,30244,75,207,4,1.9,0.96,596|1843|2309|5156,BCL2|DUSP1|FOXO3|PDGFRA,-1.5,cluster_1_x_name
DisGeNET,35,C0242787,Malignant neoplasm of male breast,,-2.8,7.8,4.9,30244,75,207,4,1.9,0.96,595|2099|5241|5728,CCND1|ESR1|PGR|PTEN,-1.5,cluster_1_x_name
DisGeNET,35,C1266042,Chromophobe Renal Cell Carcinoma,,-2.7,4.7,4.2,30244,185,207,6,2.9,1.2,595|857|2346|5728|5970|8633,CCND1|CAV1|FOLH1|PTEN|RELA|UNC5C,-1.5,cluster_1_x_name
Cell Type Signatures,7,M41709,FAN OVARY CL7 ANGEIOGENIC ENDOTHELIAL CELL,,-2.7,4.1,4.1,30244,251,207,7,3.4,1.3,358|857|1026|1843|2335|10266|10614,AQP1|CAV1|CDKN1A|DUSP1|FN1|RAMP2|HEXIM1,-1.5,cluster_1_x_name
COVID,200,COVID209,Proteome_Li_Urine-recovery-vs-healthy_Down,,-2.7,5.8,4.5,30244,126,207,5,2.4,1.1,348|4035|4053|7369|23654,APOE|LRP1|LTBP2|UMOD|PLXNB2,-1.5,cluster_1_x_name
DisGeNET,35,C0010481,Cushing Syndrome,,-2.7,5.8,4.5,30244,126,207,5,2.4,1.1,1584|2309|2346|2696|6546,CYP11B1|FOXO3|FOLH1|GIPR|SLC8A1,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M40745,ZNF140 TARGET GENES,,-2.7,2.9,3.7,30244,562,207,11,5.3,1.6,51|857|2534|4773|4883|7040|9351|9612|10174|51390|79068,ACOX1|CAV1|FYN|NFATC2|NPR3|TGFB1|NHERF2|NCOR2|SORBS3|AIG1|FTO,-1.5,cluster_1_x_name
DisGeNET,35,C0220644,Childhood Hodgkin Lymphoma,,-2.7,3.3,3.8,30244,399,207,9,4.3,1.4,596|1026|2669|3663|4292|4792|7040|7514|8842,BCL2|CDKN1A|GEM|IRF5|MLH1|NFKBIA|TGFB1|XPO1|PROM1,-1.5,cluster_1_x_name
DisGeNET,35,C0220597,Adult Hodgkin Lymphoma,,-2.7,3.3,3.8,30244,399,207,9,4.3,1.4,596|1026|2669|3663|4292|4792|7040|7514|8842,BCL2|CDKN1A|GEM|IRF5|MLH1|NFKBIA|TGFB1|XPO1|PROM1,-1.5,cluster_1_x_name
Transcription Factor Targets,16,M7797,ZIC2 01,,-2.7,4.1,4,30244,252,207,7,3.4,1.3,1152|1500|4035|5529|5571|6523|57282,CKB|CTNND1|LRP1|PPP2R5E|PRKAG1|SLC5A1|SLC4A10,-1.5,cluster_1_x_name
DisGeNET,35,C0085084,Motor Neuron Disease,,-2.7,4.7,4.2,30244,186,207,6,2.9,1.2,348|596|2309|5868|9351|23411,APOE|BCL2|FOXO3|RAB5A|NHERF2|SIRT1,-1.5,cluster_1_x_name
DisGeNET,35,C0852036,Pregnancy associated hypertension,,-2.7,4.7,4.2,30244,186,207,6,2.9,1.2,2099|2697|3643|4846|8412|10266,ESR1|GJA1|INSR|NOS3|BCAR3|RAMP2,-1.5,cluster_1_x_name
DisGeNET,35,C0239998,Recurrent infections,,-2.7,5.8,4.5,30244,127,207,5,2.4,1.1,857|3643|5728|8289|64116,CAV1|INSR|PTEN|ARID1A|SLC39A8,-1.4,cluster_1_x_name
DisGeNET,35,C0039075,Syndactyly,,-2.7,5.8,4.5,30244,127,207,5,2.4,1.1,658|2260|2697|5587|23327,BMPR1B|FGFR1|GJA1|PRKD1|NEDD4L,-1.4,cluster_1_x_name
DisGeNET,35,C0040021,Thromboangiitis Obliterans,,-2.7,5.8,4.5,30244,127,207,5,2.4,1.1,59|596|1500|4846|7040,ACTA2|BCL2|CTNND1|NOS3|TGFB1,-1.4,cluster_1_x_name
DisGeNET,35,C1334177,Infiltrating Cervical Carcinoma,,-2.7,7.7,4.8,30244,76,207,4,1.9,0.96,596|2099|7040|8842,BCL2|ESR1|TGFB1|PROM1,-1.4,cluster_1_x_name
DisGeNET,35,C0035328,Retinal Vein Occlusion,,-2.7,7.7,4.8,30244,76,207,4,1.9,0.96,348|358|4846|79109,APOE|AQP1|NOS3|MAPKAP1,-1.4,cluster_1_x_name
DisGeNET,35,C0017525,Giant Cell Tumors,,-2.7,7.7,4.8,30244,76,207,4,1.9,0.96,595|2260|2697|7040,CCND1|FGFR1|GJA1|TGFB1,-1.4,cluster_1_x_name
DisGeNET,35,C0543888,Epileptic encephalopathy,,-2.7,4.7,4.2,30244,187,207,6,2.9,1.2,1106|2904|5530|23236|23327|150094,CHD2|GRIN2B|PPP3CA|PLCB1|NEDD4L|SIK1,-1.4,cluster_1_x_name
DisGeNET,35,C0014457,Eosinophilia,,-2.7,3.6,3.9,30244,325,207,8,3.9,1.3,596|1398|1557|2099|2260|4773|5156|7040,BCL2|CRK|CYP2C19|ESR1|FGFR1|NFATC2|PDGFRA|TGFB1,-1.4,cluster_1_x_name
DisGeNET,35,C0205649,"Adenoma, Monomorphic",,-2.7,12,5.6,30244,36,207,3,1.4,0.83,596|2697|54822,BCL2|GJA1|TRPM7,-1.4,cluster_1_x_name
DisGeNET,35,C1851100,LAURIN-SANDROW SYNDROME,,-2.7,12,5.6,30244,36,207,3,1.4,0.83,857|4846|7040,CAV1|NOS3|TGFB1,-1.4,cluster_1_x_name
DisGeNET,35,C0549622,Sexual Dysfunction,,-2.7,12,5.6,30244,36,207,3,1.4,0.83,4846|5587|7040,NOS3|PRKD1|TGFB1,-1.4,cluster_1_x_name
DisGeNET,35,C4012968,Mild global developmental delay,,-2.7,12,5.6,30244,36,207,3,1.4,0.83,2697|3767|6833,GJA1|KCNJ11|ABCC8,-1.4,cluster_1_x_name
DisGeNET,35,C0271051,Macular retinal edema,,-2.7,12,5.6,30244,36,207,3,1.4,0.83,348|3663|4846,APOE|IRF5|NOS3,-1.4,cluster_1_x_name
DisGeNET,35,C0018920,"Hemangioma, Cavernous",,-2.7,12,5.6,30244,36,207,3,1.4,0.83,596|1785|5728,BCL2|DNM2|PTEN,-1.4,cluster_1_x_name
DisGeNET,35,C0333559,"Infarction, Lacunar",,-2.7,12,5.6,30244,36,207,3,1.4,0.83,348|4846|6833,APOE|NOS3|ABCC8,-1.4,cluster_1_x_name
DisGeNET,35,C0206658,Smooth Muscle Tumor,,-2.7,12,5.6,30244,36,207,3,1.4,0.83,596|2099|5241,BCL2|ESR1|PGR,-1.4,cluster_1_x_name
DisGeNET,35,C0027121,Myositis,,-2.7,4,4,30244,254,207,7,3.4,1.3,348|596|1605|3663|6625|6833|7040,APOE|BCL2|DAG1|IRF5|SNRNP70|ABCC8|TGFB1,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M18594,COUP DR1 Q6,,-2.7,4,4,30244,254,207,7,3.4,1.3,463|490|3643|4035|4088|5571|11112,ZFHX3|ATP2B1|INSR|LRP1|SMAD3|PRKAG1|HIBADH,-1.4,cluster_1_x_name
DisGeNET,35,C0024636,Malocclusion,,-2.7,5.7,4.4,30244,128,207,5,2.4,1.1,1855|2697|4088|4988|6497,DVL1|GJA1|SMAD3|OPRM1|SKI,-1.4,cluster_1_x_name
DisGeNET,35,C0031090,Periodontal Diseases,,-2.7,3.6,3.9,30244,326,207,8,3.9,1.3,348|842|2099|2335|2669|4846|7040|23411,APOE|CASP9|ESR1|FN1|GEM|NOS3|TGFB1|SIRT1,-1.4,cluster_1_x_name
DisGeNET,35,C0221505,Lesion of brain,,-2.7,4.7,4.2,30244,188,207,6,2.9,1.2,348|857|1500|2346|2697|23411,APOE|CAV1|CTNND1|FOLH1|GJA1|SIRT1,-1.4,cluster_1_x_name
DisGeNET,35,C0000786,Spontaneous abortion,,-2.7,4.7,4.2,30244,188,207,6,2.9,1.2,348|1785|2335|4846|5241|7040,APOE|DNM2|FN1|NOS3|PGR|TGFB1,-1.4,cluster_1_x_name
DisGeNET,35,C0009782,Connective Tissue Diseases,,-2.7,4.7,4.2,30244,188,207,6,2.9,1.2,59|2335|4088|4846|6625|7040,ACTA2|FN1|SMAD3|NOS3|SNRNP70|TGFB1,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M6052,YCATTAA UNKNOWN,,-2.7,2.8,3.7,30244,567,207,11,5.3,1.6,463|744|1373|4883|5156|5747|5970|6523|23683|29763|84251,ZFHX3|MPPED2|CPS1|NPR3|PDGFRA|PTK2|RELA|SLC5A1|PRKD3|PACSIN3|SGIP1,-1.4,cluster_1_x_name
DisGeNET,35,C0151517,Complete atrioventricular block,,-2.7,3.3,3.8,30244,403,207,9,4.3,1.4,596|2099|2346|2669|3663|6546|7040|23411|79109,BCL2|ESR1|FOLH1|GEM|IRF5|SLC8A1|TGFB1|SIRT1|MAPKAP1,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M30063,MEF2D TARGET GENES,,-2.7,2.7,3.6,30244,654,207,12,5.8,1.6,358|406|1106|1152|1785|3767|4205|6201|7329|8503|8554|10783,AQP1|BMAL1|CHD2|CKB|DNM2|KCNJ11|MEF2A|RPS7|UBE2I|PIK3R3|PIAS1|NEK6,-1.4,cluster_1_x_name
DisGeNET,35,C0338480,Common Migraine,,-2.7,7.6,4.8,30244,77,207,4,1.9,0.96,2099|4035|7040|9351,ESR1|LRP1|TGFB1|NHERF2,-1.4,cluster_1_x_name
DisGeNET,35,C0018939,Hematological Disease,,-2.7,4,4,30244,255,207,7,3.4,1.3,596|1152|2260|4035|4792|5156|7040,BCL2|CKB|FGFR1|LRP1|NFKBIA|PDGFRA|TGFB1,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M11469,AP2 Q3,,-2.7,4,4,30244,255,207,7,3.4,1.3,2309|2547|6237|7040|7094|23166|55832,FOXO3|XRCC6|RRAS|TGFB1|TLN1|STAB1|CAND1,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M5708,OCT1 05,,-2.7,4,4,30244,255,207,7,3.4,1.3,596|1500|5728|6237|6857|8842|22808,BCL2|CTNND1|PTEN|RRAS|SYT1|PROM1|MRAS,-1.4,cluster_1_x_name
DisGeNET,35,C0029124,Optic Atrophy,,-2.7,2.8,3.7,30244,568,207,11,5.3,1.6,51|596|1605|2697|5530|6497|7040|8842|22906|23411|29926,ACOX1|BCL2|DAG1|GJA1|PPP3CA|SKI|TGFB1|PROM1|TRAK1|SIRT1|GMPPA,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M8585,TFIIA Q6,,-2.7,4,4,30244,256,207,7,3.4,1.3,406|595|1655|3672|7040|8633|54617,BMAL1|CCND1|DDX5|ITGA1|TGFB1|UNC5C|INO80,-1.4,cluster_1_x_name
DisGeNET,35,C4721555,Autoimmune hepatitis,,-2.7,4.6,4.1,30244,190,207,6,2.9,1.2,1544|1557|2669|7040|7369|50507,CYP1A2|CYP2C19|GEM|TGFB1|UMOD|NOX4,-1.4,cluster_1_x_name
DisGeNET,35,C0206139,"Lichen Planus, Oral",,-2.7,4,4,30244,257,207,7,3.4,1.3,595|596|857|1026|2669|4846|7040,CCND1|BCL2|CAV1|CDKN1A|GEM|NOS3|TGFB1,-1.4,cluster_1_x_name
Transcription Factor Targets,16,M10143,CREL 01,,-2.7,4,4,30244,257,207,7,3.4,1.3,463|4792|6237|6558|6934|8503|84181,ZFHX3|NFKBIA|RRAS|SLC12A2|TCF7L2|PIK3R3|CHD6,-1.4,cluster_1_x_name
DisGeNET,35,C0236733,Amphetamine-Related Disorders,,-2.7,7.5,4.8,30244,78,207,4,1.9,0.96,4988|5970|26577|84871,OPRM1|RELA|PCOLCE2|AGBL4,-1.4,cluster_1_x_name
DisGeNET,35,C4321245,Cleft lip or lips,,-2.7,7.5,4.8,30244,78,207,4,1.9,0.96,2260|2697|6259|7040,FGFR1|GJA1|RYK|TGFB1,-1.4,cluster_1_x_name
Cell Type Signatures,7,M40258,DESCARTES FETAL MUSCLE SMOOTH MUSCLE CELLS,,-2.7,7.5,4.8,30244,78,207,4,1.9,0.96,59|10060|55107|85004,ACTA2|ABCC9|ANO1|RERG,-1.4,cluster_1_x_name
DisGeNET,35,C0022972,Lambert-Eaton Myasthenic Syndrome,,-2.7,12,5.5,30244,37,207,3,1.4,0.83,5728|5970|6857,PTEN|RELA|SYT1,-1.4,cluster_1_x_name
DisGeNET,35,C0021361,Female infertility,,-2.7,12,5.5,30244,37,207,3,1.4,0.83,406|2099|5241,BMAL1|ESR1|PGR,-1.4,cluster_1_x_name
